Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
11.564192533493042,648,299,1.5,40.48269427518001
11.60654878616333,650,296,1.8027756377319946,42.562208034909546
11.648369789123535,650,296,0.0,0.0
11.689737796783447,644,297,3.0413812651491097,73.52012913342153
11.735061645507812,643,298,0.7071067811865476,15.601207776656013
11.772157907485962,641,298,1.0,26.95689394767117
11.812610626220703,647,301,3.3541019662496847,82.91412965945221
11.853360891342163,644,300,1.5811388300841898,38.80070044627828
11.894383668899536,646,302,1.4142135623730951,34.47386175631878
11.937145709991455,646,299,1.5,35.07783916992367
11.974647760391235,643,299,1.5,39.99781302647891
12.018872737884521,642,298,0.7071067811865476,15.988855648233956
12.058797597885132,641,298,0.5,12.523525442352366
12.10055661201477,644,303,2.9154759474226504,69.81668528791671
12.140493631362915,644,300,1.5,37.55913747403109
12.182951927185059,642,300,1.0,23.552523261625197
12.221417903900146,643,296,2.0615528128088303,53.59418865348106
12.262779712677002,643,295,0.5,12.088446196767425
12.305286884307861,645,295,1.0,23.525441981513058
12.344852924346924,646,295,0.5,12.637099884303895
12.384028911590576,646,295,0.0,0.0
12.425291776657104,647,297,1.118033988749895,27.095403747347238
12.468997716903687,648,298,0.7071067811865476,16.17873399352954
12.512025833129883,648,297,0.5,11.620308855064193
12.550598859786987,647,297,0.5,12.962425905666091
12.59270977973938,649,296,1.118033988749895,26.54974030521916
12.63122272491455,649,296,0.0,0.0
12.674914598464966,649,298,1.0,22.88755136229448
12.714061737060547,650,299,0.7071067811865476,18.06279607026926
12.753461599349976,650,299,0.0,0.0
12.793949842453003,650,298,0.5,12.349263926510423
12.833488702774048,648,297,1.118033988749895,28.276839030557767
12.876752853393555,648,297,0.0,0.0
12.91973090171814,649,298,0.7071067811865476,16.45274294091334
13.001423835754395,650,298,0.5,6.12048038056881
13.041924715042114,651,298,0.5,12.345410983499438
13.082748889923096,651,299,0.5,12.247644966682046
13.125511884689331,651,298,0.5,11.692352295092022
13.164548635482788,651,298,0.0,0.0
13.207010746002197,651,297,0.5,11.775203678852773
