Time (s),Left Foot X,Left Foot Y,Right Foot X,Right Foot Y
0.7540731430053711,0.6007248759269714,1.1880470514297485,0.484139621257782,1.1672439575195312
0.8235721588134766,0.6016180515289307,1.1786563396453857,0.4841381907463074,1.1681851148605347
0.8641111850738525,0.6002292037010193,1.1787304878234863,0.4843684136867523,1.1745905876159668
0.9076159000396729,0.5958784818649292,1.1805788278579712,0.49550071358680725,1.1779433488845825
0.947551965713501,0.5889741778373718,1.1863694190979004,0.4966070055961609,1.179565668106079
0.9864120483398438,0.5868854522705078,1.1959222555160522,0.4866197109222412,1.182043433189392
1.0284850597381592,0.5812526345252991,1.1871347427368164,0.48631757497787476,1.1804858446121216
1.0712640285491943,0.5758424997329712,1.1955538988113403,0.4848063886165619,1.1935272216796875
1.112680196762085,0.5652263760566711,1.1931922435760498,0.48199066519737244,1.1923151016235352
1.1551132202148438,0.5567266345024109,1.1862972974777222,0.4719427525997162,1.1921786069869995
1.1915292739868164,0.5505107045173645,1.149459719657898,0.4661708474159241,1.1613597869873047
1.2354512214660645,0.5511656999588013,1.1266827583312988,0.4652406573295593,1.15468430519104
1.2754979133605957,0.5462592244148254,1.0977169275283813,0.46361246705055237,1.1366416215896606
1.3117990493774414,0.5455570816993713,1.0893077850341797,0.464567095041275,1.1316075325012207
1.357367992401123,0.5369716882705688,1.1047468185424805,0.45618781447410583,1.136337161064148
1.3945152759552002,0.5190157294273376,1.0896750688552856,0.45671194791793823,1.1183314323425293
1.442371129989624,0.5271748304367065,1.097299337387085,0.4439745545387268,1.1243373155593872
1.4799771308898926,0.5383890271186829,1.091802954673767,0.4470776617527008,1.127676248550415
1.517258882522583,0.5323967337608337,1.098024606704712,0.4479742646217346,1.1383198499679565
1.5626890659332275,0.5330148339271545,1.0645736455917358,0.44957399368286133,1.1157530546188354
1.606123924255371,0.5348483324050903,1.0737853050231934,0.450702041387558,1.1176871061325073
1.6858940124511719,0.5312361717224121,1.0785853862762451,0.45263099670410156,1.1196783781051636
1.727567195892334,0.5290490388870239,1.059553623199463,0.4573083817958832,1.1220985651016235
1.7676970958709717,0.5221591591835022,1.050927996635437,0.4575325846672058,1.1028226613998413
1.8117170333862305,0.523229718208313,1.0233139991760254,0.4603702425956726,1.0868053436279297
1.8460211753845215,0.5214602947235107,1.0115749835968018,0.46418681740760803,1.065688133239746
1.892848014831543,0.5210791826248169,0.9955980181694031,0.46894511580467224,1.0558226108551025
1.931138038635254,0.5219128131866455,1.0104491710662842,0.47154825925827026,1.0553882122039795
1.9743452072143555,0.5224181413650513,0.9953116774559021,0.47655782103538513,1.0374189615249634
2.065669059753418,0.5454773902893066,0.6704090237617493,0.4816436171531677,0.6507883667945862
2.13425612449646,0.5555528998374939,0.6879664063453674,0.49399369955062866,0.6658044457435608
2.180474042892456,0.5604876279830933,0.6980735063552856,0.5044990181922913,0.6614558100700378
2.258334159851074,0.5629340410232544,0.6954789757728577,0.5059329271316528,0.6597747206687927
2.299455165863037,0.5717180371284485,0.7813542485237122,0.5108638405799866,0.7703928351402283
2.3409080505371094,0.5728457570075989,0.7676417231559753,0.509440541267395,0.7298418879508972
2.377596139907837,0.5497297048568726,0.8364325761795044,0.49488383531570435,0.8354883193969727
2.4280521869659424,0.5502994060516357,0.8490126132965088,0.4811878204345703,0.8641138672828674
2.460800886154175,0.5507614016532898,0.8458876609802246,0.48166412115097046,0.8526875972747803
2.5039138793945312,0.5385749340057373,0.8346116542816162,0.47093719244003296,0.8414724469184875
2.543415069580078,0.5319575071334839,0.8529260158538818,0.47065478563308716,0.8685509562492371
2.5916152000427246,0.5184090733528137,0.9209773540496826,0.46706414222717285,0.9278947710990906
2.633711099624634,0.5264962911605835,0.880786657333374,0.47039562463760376,0.898785412311554
2.668231248855591,0.523722767829895,0.8930884599685669,0.4648280143737793,0.9155780076980591
2.7112040519714355,0.5187071561813354,0.9595053791999817,0.46160489320755005,0.9565069675445557
2.7532598972320557,0.520509660243988,0.9584318399429321,0.45901918411254883,0.9445838928222656
2.7950050830841064,0.5231808423995972,0.9486050009727478,0.46136075258255005,0.937640368938446
2.8338100910186768,0.5239373445510864,0.9862446188926697,0.46958333253860474,0.9581877589225769
2.8733112812042236,0.5252043604850769,0.9910224676132202,0.4719506800174713,0.9691991209983826
2.912499189376831,0.5330057144165039,0.9926329851150513,0.4736071228981018,0.9672492146492004
2.9553630352020264,0.5432350039482117,0.9921625852584839,0.473987877368927,0.9744694232940674
2.9946019649505615,0.5518490076065063,0.978559136390686,0.4851069450378418,0.9627635478973389
3.032755136489868,0.5631940960884094,0.972472608089447,0.48403581976890564,0.9610678553581238
3.0791993141174316,0.5659497380256653,0.9706798791885376,0.4885299801826477,0.9702226519584656
3.115504026412964,0.5627844929695129,0.9421549439430237,0.4872816205024719,0.9696016311645508
3.1599440574645996,0.564079999923706,0.9375991821289062,0.48820000886917114,0.965548038482666
3.2012572288513184,0.5622650384902954,0.9282914996147156,0.48872947692871094,0.9634626507759094
3.2486209869384766,0.564266562461853,0.9300417304039001,0.4899612367153168,0.9623653888702393
3.2845699787139893,0.5720644593238831,0.9306953549385071,0.4936542510986328,0.9619430303573608
3.326616048812866,0.5696046948432922,0.9387805461883545,0.4937897324562073,0.9711465835571289
3.3655552864074707,0.5695807337760925,0.9378766417503357,0.49371033906936646,0.9714780449867249
3.4060609340667725,0.5696915984153748,0.9377055764198303,0.5000792741775513,0.981478214263916
3.4496021270751953,0.5691549777984619,0.9328209161758423,0.5044450759887695,0.9796317219734192
3.4831020832061768,0.5686302185058594,0.9494906663894653,0.5033389925956726,0.9999278783798218
3.533823251724243,0.5681183934211731,0.9253968000411987,0.506320059299469,0.9972563982009888
3.569371223449707,0.5638490319252014,0.9262693524360657,0.5153239965438843,0.992836594581604
3.612868070602417,0.5638126134872437,0.8915061354637146,0.5162376761436462,0.9656393527984619
3.654097080230713,0.5645577311515808,0.893426775932312,0.5177814960479736,0.9497191309928894
3.6953110694885254,0.565536379814148,0.8999776244163513,0.5205124020576477,0.9434352517127991
3.736541271209717,0.5611426830291748,0.9554083943367004,0.5248203277587891,0.9685863256454468
3.777754068374634,0.5627411603927612,0.9625064134597778,0.5334374904632568,0.979036271572113
3.8186709880828857,0.5575066804885864,0.9869912266731262,0.5386055707931519,0.9953697919845581
3.859316110610962,0.557538628578186,0.976478636264801,0.5444681644439697,0.9977647662162781
3.901078939437866,0.5504680871963501,0.9724242091178894,0.5443152189254761,1.0059458017349243
3.9389140605926514,0.5333573222160339,0.9791946411132812,0.5441609621047974,1.0131350755691528
3.9790780544281006,0.5367950201034546,0.9346587061882019,0.5336549282073975,0.9682981967926025
4.027888059616089,0.5435916185379028,0.9238095879554749,0.5281239748001099,0.9500356316566467
4.107230186462402,0.5476773977279663,0.9165235757827759,0.5250635147094727,0.9540249109268188
4.14797830581665,0.5546431541442871,0.9132176637649536,0.5169100165367126,0.9578020572662354
4.1859660148620605,0.5607336163520813,0.9091881513595581,0.518322229385376,0.9570853114128113
4.230900287628174,0.5644280314445496,0.9122951030731201,0.5177336931228638,0.9598450660705566
4.270003080368042,0.5685150027275085,0.9065282344818115,0.5180673003196716,0.9583232402801514
4.307852029800415,0.5697868466377258,0.9331746697425842,0.5112255811691284,0.9707186222076416
4.35187029838562,0.5678461790084839,0.9337860345840454,0.505466103553772,0.9783686399459839
4.389930009841919,0.5383788347244263,0.9298051595687866,0.5053762793540955,0.9833061099052429
4.431344032287598,0.5420986413955688,0.922707200050354,0.5055879354476929,0.9749099612236023
4.470715045928955,0.5523059964179993,0.8999224305152893,0.5076745748519897,0.9609696269035339
4.512376070022583,0.5574321746826172,0.9035250544548035,0.5217710137367249,0.9618102312088013
4.552022933959961,0.5612320899963379,0.8832228183746338,0.5218717455863953,0.9486249089241028
4.595645189285278,0.5553649663925171,0.8876031637191772,0.5218852162361145,0.9628630876541138
4.637956142425537,0.5555095076560974,0.8909978270530701,0.523117184638977,0.9631131291389465
4.6802122592926025,0.5459057092666626,0.9454050064086914,0.5325809717178345,0.9887173771858215
4.7159202098846436,0.5463471412658691,0.9435330629348755,0.5317755341529846,0.9864477515220642
4.760138988494873,0.5502336025238037,0.9424041509628296,0.5233729481697083,0.9859288334846497
4.801890134811401,0.5527675151824951,0.9454751014709473,0.5199350118637085,0.9859763979911804
4.8415610790252686,0.5525599122047424,0.9420236349105835,0.5179265737533569,0.9735866785049438
4.882995128631592,0.5526309609413147,0.9297724962234497,0.5179542303085327,0.9548488259315491
4.924844980239868,0.5527544617652893,0.9260314702987671,0.5220226645469666,0.9479946494102478
4.963658332824707,0.5528477430343628,0.9248404502868652,0.5170384645462036,0.9506329894065857
5.011141061782837,0.552443265914917,0.9322487115859985,0.5171515345573425,0.9611322283744812
5.046197891235352,0.567859947681427,0.9209805727005005,0.5205590128898621,0.9428766965866089
5.086039066314697,0.5665198564529419,0.9108115434646606,0.5150021314620972,0.9414709210395813
5.1319899559021,0.5527784824371338,0.9043508768081665,0.5205754041671753,0.9388513565063477
5.171110153198242,0.5503588914871216,0.9055113196372986,0.5264816284179688,0.9332114458084106
5.215598106384277,0.5468313097953796,0.9093589186668396,0.5274580717086792,0.9356358647346497
5.254283905029297,0.5472429990768433,0.9205793738365173,0.5279430747032166,0.9366089701652527
5.2945451736450195,0.5438755750656128,0.9230499267578125,0.527891993522644,0.9406527876853943
5.335412263870239,0.5645126104354858,0.9225536584854126,0.5287279486656189,0.9432064294815063
5.376679182052612,0.5656940340995789,0.9240036010742188,0.5286668539047241,0.9578983783721924
5.420847177505493,0.5644099712371826,0.9408950209617615,0.53197181224823,0.9794610142707825
5.456341028213501,0.5687296986579895,0.9396417140960693,0.5315997004508972,0.9790537357330322
5.4962921142578125,0.5686527490615845,0.9341380596160889,0.5332505702972412,0.9738128781318665
5.541853189468384,0.5682240128517151,0.9272607564926147,0.5309618711471558,0.9629199504852295
5.5772411823272705,0.5395301580429077,0.9463649392127991,0.5074845552444458,0.9726976752281189
5.6258111000061035,0.5429246425628662,0.954927921295166,0.4993433952331543,0.9720377326011658
5.660316228866577,0.5446600914001465,0.9556176066398621,0.4942041337490082,0.9640418291091919
5.7044572830200195,0.5441466569900513,0.9456421732902527,0.49206724762916565,0.9508839249610901
5.744725942611694,0.5448964238166809,0.9410000443458557,0.4937867224216461,0.949217677116394
5.783885955810547,0.5468192100524902,0.9276506304740906,0.4942561984062195,0.9427310228347778
5.826320171356201,0.5468165278434753,0.9357314109802246,0.4918316900730133,0.9439444541931152
5.868084192276001,0.5516036152839661,0.9309710264205933,0.4930444359779358,0.9397339820861816
5.907340049743652,0.5462942719459534,0.9342562556266785,0.4944358468055725,0.9416171312332153
5.949690103530884,0.54637211561203,0.9435555934906006,0.4949053227901459,0.9424462914466858
5.992040157318115,0.5480733513832092,0.9433376789093018,0.4972755014896393,0.9425743222236633
6.034649133682251,0.5474315881729126,0.9436143040657043,0.49769988656044006,0.9472337365150452
6.075472116470337,0.546783447265625,0.9489820599555969,0.49704521894454956,0.9703969359397888
6.111857175827026,0.5475255846977234,0.9486138820648193,0.4968382716178894,0.9691961407661438
6.147097110748291,0.5480383634567261,0.9476298689842224,0.49687567353248596,0.9701198935508728
6.195703983306885,0.5476914644241333,0.9491879940032959,0.4952833652496338,0.9688642621040344
6.237211227416992,0.5479418039321899,0.9491274356842041,0.4959568977355957,0.9600980877876282
6.276968240737915,0.5482819676399231,0.9490460753440857,0.49702391028404236,0.9695857763290405
6.318494081497192,0.5471788644790649,0.9587580561637878,0.49891775846481323,0.9692208766937256
6.359394073486328,0.5402234792709351,0.957715630531311,0.5004820227622986,0.9636247158050537
6.400012016296387,0.5361841917037964,0.9516872763633728,0.501529335975647,0.9542643427848816
6.444098949432373,0.5330305099487305,0.9515781998634338,0.4950889050960541,0.9532805681228638
6.483824014663696,0.5462092757225037,0.9524030089378357,0.49531254172325134,0.9615771770477295
6.5210280418396,0.539264440536499,0.946156919002533,0.4953800141811371,0.9499357342720032
6.56124210357666,0.5400142073631287,0.94336998462677,0.49664005637168884,0.9464269280433655
6.603347063064575,0.5376099944114685,0.9458515644073486,0.5031356811523438,0.9472349286079407
6.647392988204956,0.526692271232605,0.9547685980796814,0.5052050352096558,0.9542630314826965
6.685265064239502,0.5286128520965576,0.9548161029815674,0.5039117336273193,0.9557167291641235
6.732253074645996,0.529618501663208,0.954645037651062,0.4993140697479248,0.9557378888130188
6.768975019454956,0.5449801087379456,0.9545587301254272,0.49551302194595337,0.9477818608283997
6.811049938201904,0.5400592684745789,0.9553375840187073,0.49158793687820435,0.9434245824813843
6.850563049316406,0.5430982708930969,0.9445471167564392,0.4903806149959564,0.9424842000007629
6.895440101623535,0.5413846969604492,0.9427855610847473,0.48957401514053345,0.9443789720535278
6.9325270652771,0.5501090288162231,0.9339795708656311,0.4942443370819092,0.9384870529174805
6.976146221160889,0.5528863072395325,0.9264970421791077,0.49952611327171326,0.9364416599273682
7.016509056091309,0.5541305541992188,0.9264251589775085,0.501244068145752,0.9368984699249268
7.058648109436035,0.5483227372169495,0.9277752637863159,0.5012909770011902,0.9376387000083923
7.0977818965911865,0.5297074913978577,0.9267162680625916,0.5008457899093628,0.9319196343421936
7.137575149536133,0.5475128889083862,0.9269194602966309,0.504558801651001,0.9313251972198486
7.17971396446228,0.5266068577766418,0.9386297464370728,0.5059462785720825,0.9324923753738403
7.213392019271851,0.5300306081771851,0.927436888217926,0.4968031942844391,0.9308068752288818
7.264604091644287,0.532447338104248,0.9376497268676758,0.49504098296165466,0.9404804706573486
7.302572011947632,0.5368318557739258,0.9395026564598083,0.4950970709323883,0.9459667801856995
7.345245122909546,0.5371894240379333,0.9499794244766235,0.49345511198043823,0.9558611512184143
7.385416269302368,0.5373668670654297,0.9462406635284424,0.4931280016899109,0.9519984126091003
7.426569223403931,0.5374951958656311,0.9412213563919067,0.5019921064376831,0.949346661567688
7.470495223999023,0.5415505170822144,0.9417873620986938,0.5034541487693787,0.9458830952644348
7.50780725479126,0.5403483510017395,0.9523141384124756,0.5046577453613281,0.9455678462982178
7.54661226272583,0.5306758880615234,0.9530928134918213,0.5043380856513977,0.944214940071106
7.58748722076416,0.5357145667076111,0.9479078650474548,0.5093133449554443,0.9435343146324158
7.631458044052124,0.5285083055496216,0.9595937728881836,0.5064646005630493,0.9487559199333191
7.672442197799683,0.5248239636421204,0.95908522605896,0.5039982795715332,0.9504051208496094
7.7142860889434814,0.507710337638855,0.9610047936439514,0.5027831196784973,0.9608895182609558
7.754377126693726,0.5204395651817322,0.9493749737739563,0.49800339341163635,0.957904577255249
7.793237924575806,0.5258858799934387,0.9437938928604126,0.5156528949737549,0.9641572833061218
7.83380126953125,0.5304089784622192,0.9409080743789673,0.514072597026825,0.9628757834434509
7.875539064407349,0.5462192893028259,0.9250085353851318,0.512323260307312,0.9624325037002563
7.918670177459717,0.5507338643074036,0.9272737503051758,0.5090938806533813,0.9735543727874756
7.960058212280273,0.5592135190963745,0.9244827032089233,0.5010569095611572,0.9726309776306152
7.997514963150024,0.5652807950973511,0.9230194687843323,0.5006857514381409,0.9755670428276062
8.042263984680176,0.5641050338745117,0.9240150451660156,0.5020309090614319,0.9742939472198486
